V1	Fortlaufende Nr	Patho-Nr	English	Tierart	scientific_name	sex	age	Entnahme	Tissue	Well_y	Well_x	Abbreviation	DNA (ng/µl)	Volume (µl)	DNA prep date	comment	Box	RRBS-status	Experiment ID	pre-BC_CT	Enrichment cycles	Pool	Adapter	FlowCell	lane	renamed	Experiment_new lib prep	pre-BC CT_uc	Adapter_uc	unconverted	renamed_uc	Experiment_unconverted	enrichtment_uc	Flowcell_uc	lane_uc
846	E00100	S00432	Sand tiger shark		Carcharias taurus				Gonad	B	10	STS_1_GO	11,2	22			NWU1	prepped	AK21	7,20	8	3	TruSeq LT Index 6	243	3					STS_1_GO_uc		AK_uc_34	7	425	2
847	E02353	S03243	Chain catshark		Scyliorhinus retifer	m	juvenil	22.10.2009	Blood	B	11	CCS_1_BL	89,4	22			NWU1	prepped	AK21	9,14	8	5	TruSeq LT Index 7	243	5					CCS_1_BL_uc		AK_uc_03	6	283	5
848	E00077	S00275	Dusky smoothhound		Mustelus canis	m	juvenil		Blood	B	12	DSH_1_BL	26,1	22			NWU1	prepped	AK21	9,08	9	4	TruSeq LT Index 8	243	4					DSH_1_BL_uc		AK_uc_03	6	283	5
849	E00082	S00423	Southern stingray		Dasyatis americana	f	adult		Blood	C	1	SSR_1_BL	89,8	22			NWU1	prepped	AK21	9,06	11	8	TruSeq LT Index 9	243	8					SSR_1_BL_uc		AK_uc_03	6	283	5
850	E00080	S00422	Cownose ray		Rhinoptera bonasus		adult		Blood	C	2	CNR_1_BL	24,9	22			NWU1	prepped	AK21	8,98	8	3	TruSeq LT Index 10	243	3					CNR_1_BL_uc		AK_uc_35	8	425	3
851	E04008	S06278	Little skate		Leucoraja erinacea		adult	01.01.2010	Gills	C	3	LSK_1_G	32,1	22			NWU1	prepped	AK21	9,20	8	5	TruSeq LT Index 11	243	5					LSK_1_G_uc		Ak_uc_11	6	315	5
852	E00068	S00274	Spiny dogfish		Squalus acanthias				Blood	C	4	SDF_1_BL	78,8	22			NWU1	prepped	AK21	8,05	8	3	TruSeq LT Index 12	243	3					SDF_1_BL_uc		AK_uc_05	6	295	5
853	E00088	S00431	Spotted moray eel		Gymnothorax moringa				Blood	C	5	SME_1_BL	52,4	22			NWU1	prepped	AK21	9,07	9	4	TruSeq LT Index 13	243	4					SME_1_BL_uc		AK_uc_02	5	274	6
854	E00091	S00431	Spotted moray eel		Gymnothorax moringa				Gonad	C	6	SME_1_GO	20,6	22			NWU1	prepped	AK21	8,98	9	4	TruSeq LT Index 14	243	4								NA	NA	NA
855	E00092	S00431	Spotted moray eel		Gymnothorax moringa				Gills	C	7	SME_1_G	11,1	22			NWU1	prepped	AK21	9,18	8	5	TruSeq LT Index 15	243	5								NA	NA	NA
856	E04591	S03780	Ogilby's hardyhead		Atherinomorus vaigiensis			23.05.2010	Gills	C	8	OHH_1_G	37,2	22			NWU1	prepped	AK21	8,56	8	3	TruSeq LT Index 16	243	3					OHH_1_G_uc		AK_uc_06	6	295	6
857	E00677	S01755	California flying fish		Cheilopogon pinnatibarbatus californicus		adult	31.03.2009	Gills	C	9	CFL_1_G	85,5	22			NWU1	prepped	AK21	10,09	10	7	TruSeq LT Index 18	243	7					CFL_1_G_uc		AK_uc_04	8	283	6
858	E23589	S20310	Squirrelfish		Neoniphon sammara			26.01.2011	Gills	C	10	SQF_1_G	37,9	22			NWU1	prepped	AK21	9,65	9	6	TruSeq LT Index 19	243	6					SQF_1_G_uc		AK_uc_10	6	298	8
859	E24405	S23001	African turquoise killifish		Nothobranchius furzeri	m	adult		Muscle	C	11	ATK_1_M	69,1	22			NWU1	prepped	AK21	9,07	8	3	TruSeq LT Index 20	243	3		AK_uc_newprep	11,32	TruSeq LT Index 3	ATK_1_M_uc		AK_uc_28	8	391	2
860	E14600	S20614	Pacific ladyfish		Elops affinis			17.09.2011	Fin	C	12	PLF_1_F	28,4	22			NWU1	prepped	AK21	10,18	10	7	TruSeq LT Index 21	243	7					PLF_1_F_uc		AK_uc_12	7	315	6
861	E00004	S00272	Atlantic cod		Gadus morhua		juvenil		Gills	D	1	ACO_1_G	48,1	22			NWU1	prepped	AK21	9,30	8	5	TruSeq LT Index 22	243	5		AK_uc_newprep	9,17	TruSeq LT Index 4	ACO_1_G_uc		AK_uc_31	7	391	5
862	E00012	S00272	Atlantic cod		Gadus morhua		juvenil		Muscle	D	2	ACO_1_M	21,9	22			NWU1	prepped	AK21	8,87	9	4	TruSeq LT Index 23	243	4								NA	NA	NA
863	E00002	S00437	Pollock		Pollachius virens	f			Gills	D	3	POL_1_G	21,6	22			NWU1	prepped	AK21	8,80	8	3	TruSeq LT Index 25	243	3								NA	NA	NA
864	E00108	S00437	Pollock		Pollachius virens	f			Body_wall	D	4	POL_1_M	9,5	22			NWU1	prepped	AK21	9,00	9	4	TruSeq LT Index 27	243	4								NA	NA	NA
865	E00109	S00437	Pollock		Pollachius virens	f			Gonad	D	5	POL_1_GO	20,2	22			NWU1	prepped	AK21	8,82	9	4	TruSeq LT Index 1	243	4					POL_1_GO_uc		AK_uc_02	5	274	6
866	E23735	S21939	Sargassum fish		Histrio histrio			02.06.2013	Muscle	D	6	SAF_1_M	35,9	22			NWU1	prepped	AK21	9,20	8	5	TruSeq LT Index 2	243	5					SAF_1_M_uc		AK_uc_03	6	283	5
867	E02280	S01784	Rare lanternfish		Loweina rara		juvenil	01.04.2009	Whole_organism	D	7	RLF_1_W	64,6	22			NWU1	prepped	AK21	11,30	11	8	TruSeq LT Index 3	243	8					RLF_1_W_uc		AK_uc_13	8	315	7
868	E13003	S02708	Fowler's pearlfish		Onuxodon fowleri			26.11.2009	Gills	D	8	FPF_1_G	15,2	22			NWU1	prepped	AK21	9,04	9	4	TruSeq LT Index 4	243	4					FPF_1_G_uc		AK_uc_34	7	425	2
869	E12784	S03116	Silver arowana		Osteoglossum bicirrhosum			10.06.2009	Blood	D	9	SAA_1_BL	56,2	22			NWU1	prepped	AK21	10,85	10	7	TruSeq LT Index 5	243	7					SAA_1_BL_uc		AK_uc_18	6	362	8
870	E02194	S01734	Convict tang		Acanthurus triostegus			22.03.2009	Fin	D	10	COT_1_F	26,8	22			NWU1	prepped	AK21	8,42	9	4	TruSeq LT Index 6	243	4					COT_1_F_uc		AK_uc_16	5	358	7
871	E00120	S00435	African pompano		Alectis ciliaris	m			Gills	D	11	AFP_1_G	29,4	22			NWU1	prepped	AK21	10,20	10	7	TruSeq LT Index 7	243	7								NA	NA	NA
872	E00122	S00435	African pompano		Alectis ciliaris	m			Gonad	D	12	AFP_1_GO	44,8	22			NWU1	prepped	AK21	10,61	11	8	TruSeq LT Index 8	243	8					AFP_1_GO_uc		AK_uc_27	9	391	1
873	E14473	S20729	YellowFin snook		Centropomus robalito			18.09.2011	Muscle	E	1	YFS_1_M	77,1	22			NWU1	prepped	AK21	9,92	9	6	TruSeq LT Index 9	243	6					YFS_1_M_uc		AK_uc_10	6	298	8
874	E00936	S01306	Raccoon butterflyfish		Chaetodon lunula			25.05.2009	Gills	E	2	RBF_1_G	78,8	22			NWU1	prepped	AK21	10,08	11	8	TruSeq LT Index 10	243	8					RBF_1_G_uc		AK_uc_04	8	283	6
875	E02354	S03244	Chocolate cichlid		Hypselecara coryphaenoides		adult	22.10.2009	Blood	E	3	CHC_1_BL	84,8	22			NWU1	prepped	AK21	9,58	10	7	TruSeq LT Index 11	243	7					CHC_1_BL_uc		AK_uc_16	5	358	7
876	E00951	S01478	Black-sided hawkfish		Paracirrhites forsteri		adult	27.05.2009	Gills	E	4	BSH_1_G	39,5	22			NWU1	prepped	AK21	8,09	9	4	TruSeq LT Index 12	243	4					BSH_1_G_uc		AK_uc_06	6	295	6
877	E12798	S06391	Black surfperch		Embiotoca jacksoni		adult	16.09.2010	Gills	E	5	BSP_1_G	60,8	22			NWU1	prepped	AK21	9,78	9	6	TruSeq LT Index 13	243	6					BSP_1_G_uc		AK_uc_13	8	315	7
878	E23537	S20412	Teira batfish		Platax teira			27.01.2011	Gills	E	6	TBF_1_G	81,8	22			NWU1	prepped	AK21	9,41	11	8	TruSeq LT Index 14	243	8					TBF_1_G_uc		AK_uc_09	6	298	7
879	E12820	S06413	Blackeye goby		Rhinogobiops nicholsii		adult	22.10.2010	Gills	E	7	BEG_1_G	15,8	22			NWU1	prepped	AK21	12,63	11	8	TruSeq LT Index 15	243	8					BEG_1_G_uc		AK_uc_33	11	391	7
880	E02864	S00436	French grunt		Haemulon flavolineatum	m			Gills	E	8	FRG_1_G	42,7	22			NWU1	prepped	AK21	10,29	10	7	TruSeq LT Index 16	243	7								NA	NA	NA
881	E00105	S00436	French grunt		Haemulon flavolineatum	m			Body_wall	E	9	FRG_1_M	50,6	22			NWU1	prepped	AK21	10,19	11	8	TruSeq LT Index 18	243	8								NA	NA	NA
882	E00001	S00436	French grunt		Haemulon flavolineatum	m			Gonad	E	10	FRG_1_GO	85,4	22			NWU1	prepped	AK21	10,13	10	7	TruSeq LT Index 19	243	7					FRG_1_GO_uc		AK_uc_23	7	376	6
883	E12824	S06417	California sheephead		Semicossyphus pulcher		adult	22.10.2010	Gills	E	11	CSH_1_G	79,6	22			NWU1	prepped	AK21	10,67	10	7	TruSeq LT Index 20	243	7					CSH_1_G_uc		AK_uc_04	8	283	6
884	E01881	S01487	Atkinson's emperor		Lethrinus atkinsoni		adult	27.05.2009	Gills	E	12	ATE_1_G	78,9	22			NWU1	prepped	AK21	11,56	11	8	TruSeq LT Index 21	243	8					ATE_1_G_uc		AK_uc_29	9	391	3
885	E00087	S00279	Mahogany snapper		Lutjanus mahogoni				Gills	F	1	MAS_1_G	88,7	22			NWU1	prepped	AK21	10,03	9	6	TruSeq LT Index 22	243	6					MAS_1_G_uc		AK_uc_27	9	391	1
886	E00073	S00279	Mahogany snapper		Lutjanus mahogoni				Gonad	F	2	MAS_1_GO	62,5	22			NWU1	prepped	AK21	8,90	8	5	TruSeq LT Index 23	243	5								NA	NA	NA
887	E00957	S01513	Blacksaddle goatfish		Parupeneus spilurus			29.05.2009	Gills	F	3	BSG_1_G	84,6	22			NWU1	prepped	AK21	10,07	10	7	TruSeq LT Index 25	243	7					BSG_1_G_uc		AK_uc_04	8	283	6
888	E00933	S01294	Two-line monocle bream		Scolopsis bilineata		adult	25.05.2009	Gills	F	4	TMB_1_G	77,7	22			NWU1	prepped	AK21	9,57	9	6	TruSeq LT Index 27	243	6					TMB_1_G_uc		AK_uc_10	6	298	8
889	E23564	S20285	Yellowbar sandperch		Parapercis xanthozona			24.01.2011	Gills	F	5	YSP_1_G	74,0	22			NWU1	prepped	AK21	8,10	8	5	TruSeq LT Index 1	243	5					YSP_1_G_uc		AK_uc_06	6	295	6
890	E12839	S06432	Blacksmith chromis		Chromis punctipinnis		adult	19.10.2010	Gills	F	6	BSC_1_G	25,9	22			NWU1	prepped	AK21	11,73	11	8	TruSeq LT Index 2	243	8					BSC_1_G_uc		AK_uc_13	8	315	7
891	E12794	S06809	Bluefish		Pomatomus saltatrix		adult	17.08.2011	Blood	F	7	BLF_1_BL	89,3	22			NWU1	prepped	AK21	9,42	9	6	TruSeq LT Index 3	243	6					BLF_1_BL_uc		AK_uc_10	6	298	8
892	E00116	S00442	Short bigeye		Pristigenys alta				Blood	F	8	SBE_1_BL	47,2	22			NWU1	prepped	AK21	9,50	9	6	TruSeq LT Index 4	243	6					SBE_1_BL_uc		AK_uc_02	5	274	6
893	E00159	S00442	Short bigeye		Pristigenys alta				Gills	F	9	SBE_1_G	76,8	22			NWU1	prepped	AK21	10,92	9	6	TruSeq LT Index 5	243	6								NA	NA	NA
894	E00225	S00597	YellowFin tuna		Thunnus albacares				Muscle	F	10	YFT_1_M	19,0	22			NWU1	prepped	AK21	8,24	8	5	TruSeq LT Index 6	243	5					YFT_1_M_uc		AK_uc_35	8	425	3
895	E24489	S23018	LongFin anthias		Pseudanthias ventralis	m		19.01.2016	Fin	F	11	LFA_1_F	81,5	22			NWU1	prepped	AK21	9,68	9	6	TruSeq LT Index 7	243	6					LFA_1_F_uc		AK_uc_24	8	378	1
896	E00219	S00591	Swordfish		Xiphias gladius				Muscle	F	12	SWF_1_M	21,3	22			NWU1	prepped	AK21	10,49	10	7	TruSeq LT Index 8	243	7					SWF_1_M_uc		AK_uc_26	9	378	3
897	E00220	S00592	Atlantic salmon		Salmo salar				Muscle	G	1	ATS_1_M	56,5	22			NWU1	prepped	AK21	9,40	8	5	TruSeq LT Index 9	243	5					ATS_1_M_uc		AK_uc_09	6	298	7
898	E00224	S00596	Arctic char		Salvelinus alpinus				Muscle	G	2	ARC_1_M	51,5	22			NWU1	prepped	AK21	9,37	8	5	TruSeq LT Index 10	243	5					ARC_1_M_uc		AK_uc_02	5	274	6
899	E00093	S00439	Lumpfish		Cyclopterus lumpus				Muscle	G	3	LUF_1_M	36,3	22			NWU1	prepped	AK21	9,42	9	6	TruSeq LT Index 11	243	6					LUF_1_M_uc		AK_uc_15	7	330	3
900	E12826	S06419	Painted greenling		Oxylebius pictus		adult	22.10.2010	Gills	G	4	PGR_1_G	32,2	22			NWU1	prepped	AK21	10,44	10	7	TruSeq LT Index 12	243	7					PGR_1_G_uc		AK_uc_04	8	283	6
901	E00493	S00806	Copper rockfish		Sebastes caurinus		adult	06.04.2009	Blood	G	5	CRF_1_BL	59,8	22			NWU1	prepped	AK21	8,64	8	3	TruSeq LT Index 13	243	3								NA	NA	NA
902	E00553	S00806	Copper rockfish		Sebastes caurinus		adult	06.04.2009	Gills	G	6	CRF_1_G	73,4	22			NWU1	prepped	AK21	8,67	8	3	TruSeq LT Index 14	243	3		AK_uc_newprep	9,71	TruSeq LT Index 9	CRF_1_G_uc		AK_uc_28	8	391	2
903	E00499	S00812	Copper rockfish		Sebastes caurinus		adult	06.04.2009	Blood	G	7	CRF_2_BL	81,4	22			NWU1	prepped	AK21	9,38	9	6	TruSeq LT Index 15	243	6								NA	NA	NA
904	E00559	S00812	Copper rockfish		Sebastes caurinus		adult	06.04.2009	Gills	G	8	CRF_2_G	81,3	22			NWU1	prepped	AK21	9,13	9	4	TruSeq LT Index 16	243	4								NA	NA	NA
905	E00643	S01806	Black-and-yellow rockfish		Sebastes chrysomelas		adult	08.06.2009	Blood	G	9	BYR_1_BL	80,9	22			NWU1	prepped	AK13	9,18	15	10	TruSeq LT Index 20	214	8								NA	NA	NA
906	E00613	S01806	Black-and-yellow rockfish		Sebastes chrysomelas		adult	08.06.2009	Gills	G	10	BYR_1_G	58,7	22			NWU1	prepped	AK13	9,22	15	10	TruSeq LT Index 21	214	8								NA	NA	NA
907	E00647	S01806	Black-and-yellow rockfish		Sebastes chrysomelas		adult	08.06.2009	Muscle	G	11	BYR_1_M	24,0	22			NWU1	prepped	AK13	9,76	15	10	TruSeq LT Index 22	214	8								NA	NA	NA
908	E00625	S01810	Black-and-yellow rockfish		Sebastes chrysomelas		adult	08.06.2009	Blood	G	12	BYR_2_BL	86,3	22			NWU1	prepped	AK13	9,09	15	10	TruSeq LT Index 23	214	8								NA	NA	NA
909	E00614	S01810	Black-and-yellow rockfish		Sebastes chrysomelas		adult	08.06.2009	Gills	H	1	BYR_2_G	82,5	22			NWU1	prepped	AK13	11,25	15	10	TruSeq LT Index 25	214	8								NA	NA	NA
910	E00648	S01810	Black-and-yellow rockfish		Sebastes chrysomelas		adult	08.06.2009	Muscle	H	2	BYR_2_M	21,9	22			NWU1	prepped	AK13	8,85	15	10	TruSeq LT Index 27	214	8		AK_uc_newprep	9,04	TruSeq LT Index 7	BYR_2_M_uc		AK_uc_28	8	391	2
911	E00642	S01803	Bocaccio rockfish		Sebastes paucispinis		adult	08.06.2009	Blood	H	3	BRF_1_BL	80,3	22			NWU1	prepped	AK21	9,18	8	5	TruSeq LT Index 18	243	5					BRF_1_BL_uc		AK_uc_02	5	274	6
912	E00615	S01803	Bocaccio rockfish		Sebastes paucispinis		adult	08.06.2009	Gills	H	4	BRF_1_G	39,0	22			NWU1	prepped	AK21	9,22	8	5	TruSeq LT Index 19	243	5								NA	NA	NA
913	E00649	S01803	Bocaccio rockfish		Sebastes paucispinis		adult	08.06.2009	Muscle	H	5	BRF_1_M	23,4	22			NWU1	prepped	AK21	9,76	9	6	TruSeq LT Index 20	243	6								NA	NA	NA
914	E02356	S03246	Northern searobin		Prionotus carolinus	f		22.10.2009	Blood	H	6	NSR_1_BL	78,6	22			NWU1	prepped	AK21	9,09	9	4	TruSeq LT Index 21	243	4					NSR_1_BL_uc		AK_uc_03	6	283	5
915	E22341	S20179	Saltwater catfish		Ariopsis felis			10.01.2011	Fin	H	7	SWC_1_F	11,8	13			NWU1	prepped	AK21	11,25	11	8	TruSeq LT Index 22	243	8					SWC_1_F_uc		AK_uc_19	6	363	8
916	E12995	S02520	Bluespotted cornetfish		Fistularia commersonii			22.11.2009	Gills	H	8	BCF_1_G	34,4	22			NWU1	prepped	AK21	8,85	8	3	TruSeq LT Index 23	243	3					BCF_1_G_uc		AK_uc_03	6	283	5
917	E00071	S00277	Weedy seadragon		Phyllopteryx taeniolatus				Gills	H	9	WSD_1_G	52,5	22			NWU1	prepped	AK21	9,13	8	5	TruSeq LT Index 25	243	5		AK_uc_newprep	9,47	TruSeq LT Index 11	WSD_1_G_uc		AK_uc_30	8	391	4
918	E00952	S01484	Blue triggerfish		Pseudobalistes fuscus		adult	27.05.2009	Gills	H	10	BTR_1_G	75,3	22			NWU1	prepped	AK21	8,98	8	3	TruSeq LT Index 27	243	3					BTR_1_G_uc		AK_uc_03	6	283	5
919	E02349	S03239	Spot-Fin porcupinefish		Diodon hystrix	m	adult	22.10.2009	Blood	H	11	SFP_1_BL	77,1	22			NWU1	prepped	AK22	9,02	8	2	TruSeq LT Index 23	244	2					SFP_1_BL_uc		AK_uc_02	5	274	6
920	E01911	S01529	Potbellied leatherjacket		Pseudomonacanthus peroni			29.05.2009	Gills	H	12	PLJ_1_G	47,4	22			NWU1	prepped	AK22	9,62	10	4	TruSeq LT Index 25	244	4								NA	NA	NA
921	174	AC/103/10	Black-webbed tree frog	Javafrosch	Rhacophorus reinwardtii	m	adult	08.03.2010	Liver	A	1	BTF_2_L	80,5	100	02.08.2016		11	prepped	AK26	8,13	7	3	TruSeq LT Index 1	255	6								NA	NA	NA
922	184	CB/116/10	Dalmatian pelican	Krauskopfpelikan	Pelecanus crispus	f	adult	16.03.2010	Heart	A	2	DP_2_H	47,1	100	02.08.2016		11	prepped	AK26	8,79	8	4	TruSeq LT Index 2	255	7								NA	NA	NA
923	184	CB/116/10	Dalmatian pelican	Krauskopfpelikan	Pelecanus crispus	f	adult	16.03.2010	Liver	A	3	DP_2_L	40,0	100	02.08.2016		11	prepped	AK26	8,23	8	1	TruSeq LT Index 3	255	4								NA	NA	NA
924	270	Z/227/10	Budgerigar	Wellensittich	Melopsittacus	m	adult	27.04.2010	Heart	A	4	BUD_2_H	22,1	100	02.08.2016		11	prepped	AK26	9,27	8	6	TruSeq LT Index 4	259	3								NA	NA	NA
925	270	Z/227/10	Budgerigar	Wellensittich	Melopsittacus	m	adult	27.04.2010	Liver	A	5	BUD_2_L	89,4	100	02.08.2016		11	prepped	AK26	9,34	8	6	TruSeq LT Index 5	259	3					BUD_2_L_uc		AK_uc_15	7	330	3
926	274	Z/233/10	Cougar	Puma	Puma concolor	m	juvenil	30.04.2010	Heart	A	6	CO_2_H	55,8	100	02.08.2016		11	prepped	AK26	7,22	8	5	TruSeq LT Index 6	255	8					CO_2_H_uc		AK_uc_11	6	315	5
927	347	Z/318/10	Timberwolf	Timberwolf	Canis lycaon	m	old	17.06.2010	Heart	A	7	TW_2_H	12,7	100	02.08.2016		11	prepped	AK26	9,10	8	5	TruSeq LT Index 7	255	8					TW_2_H_uc		AK_uc_16	5	358	7
928	608	CB/625/10	Banded mongoose	Zebramanguste	Mungos mungo	f	adult	29.10.2010	Heart	A	8	BMO_2_H	12,0	100	02.08.2016		11	prepped	AK26	10,03	9	7	TruSeq LT Index 8	260	3								NA	NA	NA
929	608	CB/625/10	Banded mongoose	Zebramanguste	Mungos mungo	f	adult	29.10.2010	Liver	A	9	BMO_2_L	74,2	100	02.08.2016		11	prepped	AK26	8,35	8	2	TruSeq LT Index 9	255	5								NA	NA	NA
930	775	CB/32/11	Raccoon	Waschbaer	Procyon lotor	m	adult	26.01.2011	Heart	A	10	RA_2_H	51,6	100	02.08.2016		11	prepped	AK26	8,17	8	1	TruSeq LT Index 10	255	4					RA_2_H_uc		AK_uc_05	6	295	5
931	775	CB/32/11	Raccoon	Waschbaer	Procyon lotor	m	adult	26.01.2011	Liver	A	11	RA_2_L	115,1	100	02.08.2016		11	prepped	AK26	9,21	8	6	TruSeq LT Index 11	259	3								NA	NA	NA
932	812	Z/102/11	Banded mongoose	Zebramanguste	Mungos mungo	m	adult	02.03.2011	Liver	A	12	BMO_1_L	103,7	100	02.08.2016		11	prepped	AK26	8,21	7	3	TruSeq LT Index 12	255	6					BMO_1_L_uc		AK_uc_02	5	274	6
933	897	Z/323/11	Brown bear	Braunbaer	Ursus arctos	m	adult	10.05.2011	Liver	B	1	BB_1_L	107,6	100	02.08.2016		11	prepped	AK27	10,99	13	8	TruSeq LT Index 13	260	4								NA	NA	NA
934	913	Z/427/11	Flying fox	Riesen Flughund	Pteropus	f	old	06.06.2011	Heart	B	2	FF_2_H	74,9	100	02.08.2016		11	prepped	AK26	8,31	8	2	TruSeq LT Index 14	255	5								NA	NA	NA
935	913	Z/427/11	Flying fox	Riesen Flughund	Pteropus	f	old	06.06.2011	Liver	B	3	FF_2_L	73,2	100	02.08.2016		11	prepped	AK26	9,79	8	6	TruSeq LT Index 15	259	3								NA	NA	NA
936	974	AC/534/11	Old World porcupine	Stachelschwein	Hystricidae	m	old	07.07.2011	Heart	B	4	OWP_2_H	44,8	100	02.08.2016		11	prepped	AK26	9,20	8	4	TruSeq LT Index 16	255	7								NA	NA	NA
937	974	AC/534/11	Old World porcupine	Stachelschwein	Hystricidae	m	old	07.07.2011	Liver	B	5	OWP_2_L	76,9	100	02.08.2016		11	prepped	AK26	8,51	8	4	TruSeq LT Index 18	255	7					OWP_2_L_uc		AK_uc_06	6	295	6
938	1276	Z/1100/11	Dromedary	Dromedar	Camelus dromedarius	m	adult	22.11.2011	Liver	B	6	DR_1_L	102,3	100	02.08.2016		11	prepped	AK26	8,08	8	1	TruSeq LT Index 19	255	4								NA	NA	NA
939	1295	AC/1130/11	Coypu	Nutria	Myocastor coypus	f	adult	30.11.2011	Heart	B	7	COY_2_H	28,3	100	02.08.2016		11	prepped	AK26	8,81	8	4	TruSeq LT Index 20	255	7								NA	NA	NA
940	1295	AC/1130/11	Coypu	Nutria	Myocastor coypus	f	adult	30.11.2011	Liver	B	8	COY_2_L	84,3	100	02.08.2016		11	prepped	AK26	8,81	8	4	TruSeq LT Index 21	255	7					COY_2_L_uc		AK_uc_15	7	330	3
941	1464	AC/230/12	Red-eared slider	Rotwangenschmuckschildkroete	Trachemys scripta elegans	f	adult	17.04.2012	Heart	B	9	RES_2_H	84,5	100	02.08.2016		11	prepped	AK26	9,01	8	5	TruSeq LT Index 22	255	8								NA	NA	NA
942	1464	AC/230/12	Red-eared slider	Rotwangenschmuckschildkroete	Trachemys scripta elegans	f	adult	17.04.2012	Liver	B	10	RES_2_L	9,1	100	02.08.2016		11	prepped	AK26	8,45	7	3	TruSeq LT Index 23	255	6								NA	NA	NA
943	1491	AC/265/12	Mountain hare	Schneehase	Lepus timidus	m	adult	16.05.2012	Heart	B	11	MH_2_H	13,3	100	02.08.2016		11	prepped	AK26	8,27	8	1	TruSeq LT Index 25	255	4					MH_2_H_uc		AK_uc_05	6	295	5
944	1491	AC/265/12	Mountain hare	Schneehase	Lepus timidus	m	adult	16.05.2012	Liver	B	12	MH_2_L	28,1	100	02.08.2016		11	prepped	AK26	9,25	8	5	TruSeq LT Index 27	255	8								NA	NA	NA
945	1496	Z/274/12	European otter	Fischotter	Lutra lutra	f	adult	22.05.2012	Liver	C	1	EO_1_L	86,2	100	02.08.2016		11	prepped	AK26	9,62	9	7	TruSeq LT Index 1	260	3								NA	NA	NA
946	1538	AC/330/12	Reindeer	Rentier	Rangifer tarandus	f	adult	29.06.2012	Heart	C	2	RD_2_H	49,5	100	02.08.2016		11	prepped	AK26	9,38	8	6	TruSeq LT Index 2	259	3					RD_2_H_uc		AK_uc_02	5	274	6
947	1538	AC/330/12	Reindeer	Rentier	Rangifer tarandus	f	adult	29.06.2012	Liver	C	3	RD_2_L	106,6	100	02.08.2016		11	prepped	AK26	10,43	9	7	TruSeq LT Index 3	260	3								NA	NA	NA
948	1570	Z/407/12	Panther chameleon	Pantherchamaeleon	Furcifer pardalis	m	NA	18.07.2012	Heart	C	4	PCA_2_H	85,6	100	02.08.2016		11	prepped	AK26	8,51	7	3	TruSeq LT Index 4	255	6					PCA_2_H_uc		AK_uc_06	6	295	6
949	1570	Z/407/12	Panther chameleon	Pantherchamaeleon	Furcifer pardalis	m	NA	18.07.2012	Liver	C	5	PCA_2_L	104,2	100	02.08.2016		11	prepped	AK26	8,95	8	5	TruSeq LT Index 5	255	8								NA	NA	NA
950	1611	AC/479/12	Black-billed amazon	Rotspiegelamazone	Amazona agilis	f	adult	10.08.2012	Heart	C	6	BBA_2_H	7,1	100	02.08.2016		11	prepped	AK26	4,62	8	1	TruSeq LT Index 6	255	4					BBA_2_H_uc		AK_uc_28	7	391	2
951	1611	AC/479/12	Black-billed amazon	Rotspiegelamazone	Amazona agilis	f	adult	10.08.2012	Lung	C	7	BBA_2_LU	8,8	100	02.08.2016		11	prepped	AK26	7,86	8	1	TruSeq LT Index 7	255	4								NA	NA	NA
952	1641	Z/587/12	Southern sea lion	Maehnenrobbe	Otaria	f	adult	06.09.2012	Liver	C	8	SSL_1_L	53,0	100	02.08.2016		11	prepped	AK26	9,99	8	6	TruSeq LT Index 8	259	3								NA	NA	NA
953	1648	AC/603/12	Badger	Dachs	Meles meles	f	adult	17.09.2012	Liver	C	9	BA_1_L	1,1	100	02.08.2016	performed medium	11	prepped	AK26	9,94	9	7	TruSeq LT Index 9	260	3								NA	NA	NA
954	1765	Z/769/12	Serow	Jap. Serau	Capricornis	m	old	05.11.2012	Heart	C	10	SER_2_H	22,8	100	02.08.2016		11	prepped	AK27	11,42	13	8	TruSeq LT Index 10	260	4								NA	NA	NA
955	1765	Z/769/12	Serow	Jap. Serau	Capricornis	m	old	05.11.2012	Liver	C	11	SER_2_L	101,7	100	02.08.2016		11	prepped	AK26	9,20	8	5	TruSeq LT Index 11	255	8					SER_2_L_uc		AK_uc_02	5	274	6
956	1915	Z/936/12	Marabou stork	Marabu	Leptoptilos crumeniferus	f	old	19.12.2012	Heart	C	12	MST_2_H	22,8	100	02.08.2016		11	prepped	AK26	8,13	8	1	TruSeq LT Index 12	255	4					MST_2_H_uc		AK_uc_03	6	283	5
957	1915	Z/936/12	Marabou stork	Marabu	Leptoptilos crumeniferus	f	old	19.12.2012	Liver	D	1	MST_2_L	94,3	100	02.08.2016		11	prepped	AK26	9,82	9	7	TruSeq LT Index 13	260	3								NA	NA	NA
958	1942	LS/33/13	Box turtle	Dosenschildkroete	Terrapene	f	juvenil	17.01.2013	Heart	D	2	BOT_2_H	89,8	100	02.08.2016		11	prepped	AK26	8,36	7	3	TruSeq LT Index 14	255	6					BOT_2_H_uc		AK_uc_14	5	329	3
959	1942	LS/33/13	Box turtle	Dosenschildkroete	Terrapene	f	juvenil	17.01.2013	Liver	D	3	BOT_2_L	29,0	100	02.08.2016		11	prepped	AK26	8,45	7	3	TruSeq LT Index 15	255	6								NA	NA	NA
